,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,PEWI,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,rainfall,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 3 months anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,log rainfall 1 month anomaly,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,NDVI,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,log NDVI anomaly,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,CE official,headline inflation,food inflation,Battles,Battles,Battles,Battles,Battles,Battles,Battles,Battles,Battles,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Violence against civilians,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Remote violence,Ramadan,day of the year
2022-06-07,0.6010736407738226,0.565700838083784,0.6017077450548256,0.5657008562845821,0.570885073760088,0.8184798368458112,0.6429789172625224,0.6456524410072096,0.3055331130524284,0.1925107111692828,0.5566826624866239,0.2312869129182816,0.5566822786031275,0.2170512703532826,0.3712843882730414,0.2041731372444078,0.265750968187994,0.8193738318057425,1.1731364222982623,0.2017002419216532,1.2356055202713192,-0.2985535888538276,1.1894316071763376,0.4040124441931343,1.5170640037118053,1.314951320928902,0.0205004623242551,25.55541851565111,2.443335899480488,28.283542308197983,1.0883422697112817,18.39152484751097,9.754910957975598,12.621620281493266,36.38037195565816,1.2098544358646843,-0.2837154353289879,-0.0423773096823338,0.07440930983283,0.0163127864305129,-0.1778397725539091,-0.1175281699574965,-0.2991716832370752,-0.0258113457460683,0.0019227609064408,-0.3940022807280493,-0.0501158890703656,0.0919473022135206,0.0054008237936606,-0.2512923751218294,-0.0948887208594094,-0.3283609919002157,-0.1529617844096067,0.0269713827706544,0.2505783921720343,0.1208795566372518,0.3334209169025999,0.1045987048696942,0.2882383406592036,0.1782594373744694,0.2101604001921505,0.483480088419463,0.1067422422414502,-0.0508814920068238,0.0394454814110956,0.0617366647969881,0.0106095317217902,-0.0005030876824336,0.0378694154491501,0.0001032382005538,0.0036413595663759,0.0024630399069985,1.0000045084480902,3.827560771714808e-06,0.9999938424881484,4.588919863431092e-06,0.9999994314753516,1.0000059177325549,1.0000002841601583,0.9999971395553368,-5.043809410516148e-07,606.4997268553834,9.553268488713393,14.753302664336362,-0.0003028662893859,156.99872584859477,4.000647396834609,1.0000727859650884,43.99893072931151,165.9993103900146,51.00015687081908,3.999224565635703,5.000348192807605,-0.0004247744884293,394.9990666827604,2.999101613933644,0.0010733094282479,0.9996584602794376,526.0005797327387,35.99983897857298,2.9998804189109967,2.998907209921164,0.0002353073551093,14.000040028863648,0.0004229856849602,1.000192053799228,-0.0003261113389751,95.00005039335468,2.999813079835591,8.461967031269885e-05,9.999801770649562,-7.313430155356668e-07,158.00088891300973
2022-06-08,0.5794189882757403,0.537909105231302,0.6062774397802048,0.5379099725304117,0.5673035110124387,0.8472787504545497,0.6399403464339801,0.6625318603894321,0.2873992322443213,0.1907134148610772,0.5801175916388746,0.2351541958841748,0.5801169615782042,0.2099184298582672,0.353130058363048,0.208425376896334,0.2447742861763369,0.7451021269466286,1.1714346100249569,0.2093952485475436,1.236815823259212,-0.3039130288950845,1.1900466779857115,0.4090120183350044,1.5126446809811729,1.3131646776491124,0.0197477346008257,29.888950503040903,2.703063564803124,30.217716220114063,1.1685681782861064,20.729680323377536,9.187338060137725,12.715688626475725,39.20236480744737,1.234391931788792,-0.2571646047030577,-0.0345645461869028,0.0865039109783122,0.0198461162345881,-0.1589535843720282,-0.1359730166421317,-0.3018421184744111,-0.0180075064621429,0.0037344701826705,-0.3363516517103437,-0.0408944419536319,0.1128037957432284,0.0104457418733012,-0.2144339832829484,-0.1171466875992993,-0.3280925613642204,-0.1279713019031907,0.0290190122035187,0.2526211858745683,0.1209193971718885,0.3386292479136622,0.1045488904279773,0.2916105294456041,0.1790390373317873,0.2117398548571514,0.4870186911150972,0.106758474900114,-0.0511913803666975,0.0402249566649043,0.0651853401120955,0.0107934879460006,0.0022000979404787,0.0387532511049391,0.0012429819034636,0.0042655277929005,0.0026450073824878,1.0000021646723147,-2.184495533683614e-06,1.0000131980950324,-3.4759199643814787e-06,1.0000009430324894,0.9999987868009396,0.9999959497954102,1.0000033214901494,4.642075751236677e-06,610.2498569516874,9.546630390786223,14.696621923214517,0.0011069429288307,156.99900588599198,4.000959735677933,0.9996326541263508,43.99886989738052,166.00010578143593,50.99991932740578,4.000328740713068,8.000152370454954,0.0003529846846517,396.0000471062132,2.999523850556112,0.0013623697665608,1.000126388347784,525.9999759840267,36.000728571546084,3.000688114723307,2.9996830993320645,0.0001408773400272,13.99996474944827,0.0001803535792338,1.000023075723235,-4.395470693928338e-05,94.9997987066191,2.9997830334106785,-0.0003283474309824,10.000070633501966,1.7705980727375866e-06,159.0011184770059
2022-06-09,0.5854749525468517,0.5409906989471917,0.6191359775558478,0.5409927396585481,0.5729707949629836,0.8548572952370087,0.6472065196939576,0.6640089005904474,0.2883627589646846,0.2168379385769365,0.5665290041509191,0.2396336909349161,0.5665232302608882,0.2239571516829307,0.3182589642859758,0.2129662502295268,0.2384372094223019,0.7474385725277292,1.1697358331953294,0.2170985445294678,1.238011602764931,-0.309265685270521,1.190651311864321,0.4140169817407761,1.5082276769644247,1.3113877656500432,0.018993616233916,34.22192802336764,2.9618241948390165,32.15189524385353,1.248026347059896,23.06751402277142,8.619382299897351,12.810326424639388,42.02418771124127,1.258250518970025,-0.2306111137475015,-0.0267511244882979,0.0986009061864836,0.0233855843724915,-0.140068279311224,-0.154413695687658,-0.3045137363412244,-0.010205131622143,0.0055400536090134,-0.2787020216388255,-0.031665750936442,0.133658097347769,0.0154947847486731,-0.1775808023072529,-0.1393988977024793,-0.3278197167686656,-0.1029853199696844,0.0310645067849194,0.2546597264318141,0.1209583171275865,0.343837241905771,0.1044967486364911,0.2949822169602454,0.1798203956965681,0.2133148638990189,0.4905630590927148,0.1067796034831905,-0.0515025085092905,0.0410047448524367,0.0686336165446385,0.0109782140304015,0.00490330519896,0.0396372447865556,0.0023833257594289,0.0048893211241875,0.0028248733835885,1.0000054458361658,4.175292782638802e-06,1.0000035785943675,-8.643315706235814e-06,0.9999966015911672,0.9999985691874356,1.0000050385096857,0.9999998654065944,8.236431630201467e-07,612.6196822655938,9.53995614807964,14.64006818877264,-0.0002015144120103,157.00078248389505,4.000470317659707,1.0000943003851326,43.999737455788775,179.0005075652752,51.00089086118388,4.000081033435815,8.000286778261863,-0.0003633434513281,395.9999387082565,3.0011267318927746,-0.0007479131655424,1.000050123085033,527.0002297299476,35.99975324035879,3.001867528821643,2.999507759753401,-0.0002789138339763,13.999911799840374,0.0001632923158352,1.000177367332972,-3.80668144309168e-05,94.9998744160399,3.0002569422351733,0.0001118164592251,9.9999902718899,-1.6042829800711346e-06,159.99947062097178
2022-06-10,0.5972076346807595,0.5515245865462356,0.601805319434,0.5515274050745554,0.5648736136242918,0.847074043746057,0.6401775072372176,0.6631324005930298,0.2873332117990678,0.2321488799147225,0.5951038117047598,0.2346240377010858,0.5950993533557358,0.228738370664246,0.3511306041610229,0.2165180600642115,0.2441307014765088,0.7515361439800646,1.1680463761813484,0.2247924219872351,1.2391773597021836,-0.3146160783020216,1.191277260176752,0.4190389807060248,1.503795410365524,1.3096065300251445,0.0182609198986605,38.555439158396105,3.221732805060387,34.08680652060862,1.328130186933938,25.40497260671823,8.051244057079858,12.904310270026428,44.84629036969807,1.2823735091822508,-0.2040624660421439,-0.0189411174365971,0.1106929328674164,0.0269184314282596,-0.1211867163388026,-0.172856546444769,-0.3071817591893656,-0.0024036189177348,0.0073479747691704,-0.2210523709482386,-0.0224415424439989,0.1545160988100158,0.0205385463742121,-0.1407264228838691,-0.1616621347183105,-0.327550395976473,-0.0779933544812583,0.0331076083969697,0.2567012137612877,0.1209995585208172,0.3490499627987972,0.1044489112602373,0.2983514442905458,0.1805995077464576,0.2149006047523191,0.4940997061494438,0.1067993172868495,-0.0518119090034361,0.0417836290724338,0.072081886184864,0.011161277677901,0.0076069162161129,0.0405228355781985,0.0035225993177775,0.0055145972616555,0.0030058097459457,0.9999958398657264,1.0000042232527722,0.999998257293056,-7.428548336740937e-06,0.9999996177554988,1.000000456410496,0.9999975154304586,1.0000055544606474,-6.463578808863119e-06,613.2500720518595,9.53334978386979,14.583345656236752,-0.0005418889971002,134.9999852177706,3.9992999575191854,1.0000857948463155,42.00015210043495,178.99892294485645,50.99969026680589,4.000810023946393,7.999646189275697,0.0001524270865273,397.9998111518124,3.0001767144215163,0.0007505703666882,0.9997644079405096,526.9986542798556,35.99874968120201,2.999667873893773,2.999794517465512,-2.3092933487441817e-05,13.99995373469696,-4.395651185209856e-05,1.000161093255097,-9.2968554568342e-05,95.00024450890854,2.999789002891394,5.871930099807139e-06,10.00022591873241,-9.70341685204022e-07,161.00057488245298
2022-06-11,0.599873374840205,0.5693266856903534,0.6158359300522757,0.5693258762758651,0.613704077229637,0.8470794053375028,0.6435942888841236,0.6340339055418766,0.3071937663757516,0.2333798934699271,0.6249740387646694,0.229488629321119,0.624978514916975,0.2392062905162566,0.351855904986971,0.2332525588472304,0.2298053974161802,0.7286152511112265,1.1663686823753745,0.2324892454523128,1.2403696491575618,-0.3199760945858012,1.1918968113705797,0.4240352528400155,1.4993845606930152,1.307839339012769,0.0175217614839629,42.888924076695695,3.481489785972701,36.02161137012981,1.4075901676116056,27.743434930154617,7.484452657234076,12.998515788175933,47.6683560780174,1.3069371169615818,-0.1775098683572845,-0.0111280344990184,0.1227908594279864,0.0304561955419616,-0.1023004456788238,-0.1912930570821459,-0.3098492241140186,0.0054016614021568,0.0091578560517109,-0.1634037359220131,-0.013215666452118,0.1753737812915349,0.0255885572658951,-0.1038727044551397,-0.1839151995101352,-0.3272793168446466,-0.0530067893978662,0.0351542082396543,0.258740693849893,0.1210400721127732,0.3542603277968593,0.1044010574042029,0.3017233055755826,0.1813776104921644,0.2164805695633279,0.4976392518689433,0.1068194487000604,-0.0521225921959359,0.0425628798673136,0.0755313200343636,0.0113447913560769,0.0103095324773768,0.0414075834566635,0.004661762896511,0.0061376846668674,0.0031845279919166,0.9999984120102496,0.9999935916402128,1.0000009229926514,-1.1949936839782098e-06,0.9999932228824152,0.999999511345885,1.000003472622625,1.0000017915810224,-2.1803217668694315e-06,616.1666153167665,9.526638168923697,14.52673069510282,0.0003703588183716,138.0004635974736,3.999839974401428,0.9993864066480164,42.00014721468397,184.0002089373875,50.998743682185896,13.000407486683123,8.000062884897645,-0.0013409796531499,398.00061361392,3.00048667386769,0.0008523553525345,1.0002536969254268,529.9991836019376,36.99971836326232,3.0004970768261483,3.0008480524613823,1.0836378678434378e-05,13.999950276473982,-2.1543820747044357e-05,0.9999305684920162,6.586191351406585e-05,95.0001805381556,2.9998153848101934,0.0001536832892143,9.999804047570269,2.5683014558876235e-06,161.99933887169854
2022-06-12,0.6095981597856172,0.5844751089028885,0.6128680147391895,0.584476729680092,0.6064315660074524,0.8475458367189665,0.6513200594785572,0.6039681905413873,0.2857757639937557,0.2384850386452161,0.6201274499839313,0.2358628078752478,0.620129116993714,0.2376132977817394,0.3513926367599915,0.2264228953374964,0.2200354117727744,0.6635204669205189,1.1646540558245455,0.2401851897338711,1.2415738656485171,-0.3253222037117274,1.19249962965952,0.4290644929742248,1.494947842570026,1.3060621424575225,0.0167658944697551,47.222517546257954,3.740276362064179,37.95581853450911,1.4875321478128285,30.081302498487887,6.916332243142868,13.09270485282182,50.48964536005434,1.3309089814442951,-0.1509587929145448,-0.0033175580467662,0.1348867019221843,0.0339897876028192,-0.0834167520866385,-0.2097369936802401,-0.3125193122586592,0.0132048696326488,0.0109674276310475,-0.1057512865843508,-0.0039945758944544,0.1962300785323341,0.0306348182393197,-0.0670132887699359,-0.2061759431207564,-0.3270072966065399,-0.0280159279172009,0.0372050453290851,0.2607827682130549,0.1210807646885901,0.359471747528184,0.1043521086394762,0.3050865118735622,0.182160108379232,0.218059062704975,0.5011799852331638,0.1068393783712358,-0.0524334517742843,0.0433416368185907,0.0789801174526746,0.011528061146283,0.0130134051484195,0.0422920429149228,0.0058016555955324,0.0067607475316178,0.0033648012154101,1.0000062353733703,0.999998360025809,1.0000010296880166,-4.381731697815207e-06,0.9999983372433984,0.9999989146109046,1.0000055115809792,1.0000028515443673,-1.2422399597432394e-06,619.0835568951173,9.520029608590033,14.469959142037768,4.96753969136592e-05,138.00101038226606,4.000702565193897,1.0009744345032885,42.001079274631735,172.00006057050095,52.99995748440444,13.00033993663844,7.9988131467606705,3.116333651854293e-05,420.9998062853873,2.9994299175954158,0.0006465139000631,1.0005026121838327,532.9999493833224,36.00008499269391,2.9997043410972224,2.9999387382325127,-2.1144428335687485e-05,13.99988944837949,4.8420839797374566e-05,1.0000518648311814,-6.805430727092487e-05,95.00010520585616,2.999825688123231,-6.3566871055347325e-06,10.0000030689493,-1.743561278285104e-06,162.9994275084638
2022-06-13,0.6097272073448851,0.58447710046316,0.635145167831806,0.5844774326011613,0.6209013011695562,0.8339317010147349,0.6614341171754253,0.6023001584583908,0.2852644275243604,0.2575467787218783,0.6201270088356048,0.235631828250416,0.6201252726570499,0.2320608359671805,0.3435209045180497,0.2404716473152921,0.2185899806859763,0.6606586325604129,1.162967473960504,0.2478881750962488,1.242746022769681,-0.3306692733567517,1.19312802991487,0.4340767218373821,1.4905242231615148,1.3042804707004363,0.0160079473885341,51.55600317050465,3.9998820608442456,39.89023894017546,1.5666567929654422,32.41889851072386,6.348502206151473,13.186901738848526,53.3119977312184,1.355569621860823,-0.124408453368804,0.0044963103035053,0.1469791248626528,0.0375260693525032,-0.0645327735710014,-0.2281792720382348,-0.3151898793199104,0.0210070629420011,0.0127757585087524,-0.0481009613447059,0.0052312747492547,0.2170838278845769,0.0356801849517121,-0.0301590088612091,-0.2284297392697782,-0.3267398796803107,-0.0030291643358444,0.0392466577346705,0.2628216730397162,0.1211225643588621,0.3646815442411835,0.1043006419538795,0.3084602733150186,0.1829412772010693,0.2196387672252073,0.5047212501435766,0.1068653929842058,-0.0527436412922835,0.0441223616970189,0.0824276552178514,0.0117119745046679,0.0157166223684421,0.0431761685628492,0.0069411716819818,0.0073850119597156,0.0035451048879512,0.999997312449582,0.9999917164791025,1.0000072659173724,2.4677374273974067e-06,1.000003001777031,0.9999942440659212,0.9999933387756008,1.000005854504856,6.156406409006619e-08,621.9999519893524,9.513320620915357,14.41331884143479,0.001098510846016,129.99903356246352,3.999239819260695,0.9998877932380982,41.998322220547735,176.00010684964738,53.00037557953189,12.000035694815368,8.001468399438531,0.0008311511675787,402.0010276105657,2.999850513283457,0.0006521287014627,1.0001559194858656,532.9999664412092,35.999566118946255,2.9997527364039933,2.9997394006086333,7.920682714114307e-05,14.000152551861971,-0.0002244133167784,-0.0003101467306603,7.088867159256737e-05,92.99998473590416,2.99997908065801,6.158254863052729e-05,10.00009318849122,-5.1083647781895406e-06,164.00102144903815
2022-06-14,0.6119655744290882,0.5776802518078991,0.6503485108183178,0.5776743516600903,0.6435958666209011,0.7522443572899986,0.6656783678217103,0.5919911422418749,0.2812454765900047,0.2734478807834961,0.6306857823879229,0.2507344610982449,0.630682499285213,0.236510861212569,0.3188659820178851,0.2506634133371268,0.2363505746104721,0.6580277942541238,1.1612671447399567,0.2555844012036528,1.2439416884670456,-0.33603422677236,1.1937462504189462,0.43906792065688,1.4861003085723636,1.3024944808889067,0.0152730110024462,55.88895690439478,4.259456659953663,41.8247665669144,1.6461250058871932,34.757073884799524,5.780355638802707,13.280234078958326,56.13325080509933,1.380021536032331,-0.0978544246670314,0.012303540586268,0.1590747433067685,0.0410619209566424,-0.0456433031613457,-0.2466200052803702,-0.3178597660207807,0.0288097408704783,0.0145851003244895,0.0095504098375502,0.0144566469172336,0.2379377294324604,0.0407262727158001,0.0066975433823735,-0.2506896220422437,-0.3264715468554622,0.0219612669732595,0.0412960305075041,0.2648608592882471,0.1211577889656101,0.3698934793579538,0.1042506730509822,0.3118292517347117,0.1837205757407592,0.2212178882419542,0.5082643789168872,0.106881906006096,-0.0530549666155432,0.04490054414163,0.085875533015625,0.0118955003758543,0.0184202813363039,0.044060615765068,0.0080821231559738,0.0080099549697009,0.0037255887191689,0.9999951873501796,1.0000064493863317,0.9999962417692412,-9.165935667411138e-06,0.9999997991542842,0.9999997833990222,0.9999981285337336,1.0000049375689783,6.567334206376191e-06,622.750370242369,9.506664988908238,14.356629558947231,-0.0001297719794763,119.99971866313288,3.9998494392916775,1.00029047555241,41.99960592629617,183.0000752951592,53.00013388631555,12.0008371378327,8.000794296767726,0.0010263188641423,401.9996490526239,2.9997403231610726,-0.0001061305988461,1.000290992752371,533.0005258277633,36.00072407570422,2.9984166447435414,2.9987713164966165,-5.019899488736262e-06,13.999997064479713,0.0002023409320088,0.0001034956086539,0.0001283842788998,93.00004880084408,2.999944584036908,9.33092531490396e-05,10.000216928666903,6.319943376325419e-07,164.99786080236186
2022-06-15,0.6143603332925334,0.590872339484842,0.6699420490050562,0.5908696289057661,0.6435932846628407,0.7567813915263885,0.67664662772065,0.5980584097455236,0.299555053115899,0.269204436695785,0.6583366248867178,0.2747396828575764,0.6583357962852849,0.2365088291193363,0.3116280384905646,0.2597099241528167,0.2322351489207683,0.6222761174798994,1.159584503608989,0.2632776846937442,1.2451203154048154,-0.3413925747633857,1.1943635784568534,0.4441036458283347,1.4816799630951247,1.300726645986163,0.0145209688613018,60.22284417143208,4.519049781165628,43.75953546372335,1.7264081591541438,37.09492442519213,5.212570601234159,13.37522436459832,58.95557087739542,1.4044324665604513,-0.0713044695099047,0.0201165592957729,0.1711694744726585,0.0445974512036752,-0.0267598746809718,-0.265064060627718,-0.3205251281045982,0.0366138080117104,0.0163927372452229,0.0672021909395738,0.023681031604433,0.2587955361324377,0.0457705190984787,0.0435516887113531,-0.2729455931246476,-0.3262009930726104,0.046948531427732,0.0433418048571125,0.2669020022970789,0.1211993689266025,0.3750979148875579,0.1041989295133348,0.315202156537374,0.1844990046084709,0.222798098991385,0.511800555825995,0.1068989549039403,-0.0533671594978294,0.045678905171799,0.0893246327368283,0.0120794962674328,0.0211241457894186,0.0449462336678619,0.0092205742212904,0.0086328090616332,0.0039067525047129,0.9999946149300798,1.00000322125555,1.0000047327336452,3.830510649975501e-06,0.999997376584549,0.9999972365184094,1.0000022335309957,0.9999984093066896,-1.2335078629383367e-05,621.7200114537535,9.500000571239129,14.30003636014794,-0.000280638200057,109.99964143170796,4.000876017935535,3.999073241332456,41.99968617282207,183.00061295273335,52.99932450266728,11.999826572619437,8.000275044199677,0.0002531847859307,432.00101570118846,3.000173759803092,0.0005685334326134,1.0004466557971046,533.0002992251249,35.999019835364216,2.999597780348936,3.000364970760361,-0.0001900177343252,13.999744735642013,-1.7690224779896128e-05,0.0001496265011462,-0.0004079358742713,93.00008052107336,2.999823254609746,-0.0003512010359542,9.000377835854307,-1.1227315804071286e-06,166.00213684112714
2022-06-16,0.6143548098916938,0.5888337838642457,0.6726753513500336,0.5888349828163858,0.643592269104883,0.7577990371948664,0.6712108807916108,0.5967326704270378,0.3031488108518013,0.2692064337757861,0.6259165531633114,0.2864333362067799,0.6259189537653834,0.2365076720801736,0.3275040104894329,0.2572443669629137,0.2353200302109476,0.6237976577849311,1.1770741002262983,0.276354475308622,1.260218402484981,-0.3353015003706979,1.2150511038974043,0.455956418264872,1.4963092439816224,1.3141043286137897,0.0282503581053546,58.86683042212099,4.563884571439576,44.438641745894266,1.7566935419247969,37.48714168746422,8.09067613611409,16.587303514627607,59.16916580817215,1.4689649269032423,-0.069224423753631,0.0144547996947866,0.1743571314267197,0.0447565638343216,-0.0213391626077048,-0.2402664425004498,-0.2942668528378799,0.0384436346488993,0.0131928066480528,0.0664863520839711,0.0170971716090425,0.2527543501384814,0.046476333482792,0.048515670518106,-0.246269219919182,-0.2909471918231932,0.0491594432230466,0.0388200369122666,0.26943205777557,0.121500899708254,0.3815701923497526,0.1042206468838042,0.3200997900736916,0.1859176783485714,0.2255108980955601,0.5154793827625982,0.106946291377567,-0.0533006385627262,0.0467900452018885,0.0920643443573504,0.0125844412591014,0.0246035538307922,0.0453734950061302,0.0108719154504864,0.0089848766123933,0.0040270846425965,0.9999987934858762,0.99999678840044,0.999993103932639,7.70484739827721e-06,1.0000022711234855,0.9999966450545488,1.0000052508919963,1.0000012756857033,1.549884812235791e-06,626.9996911783602,9.574178684174464,14.377412029490902,-7.243446751534082e-05,112.00010949549964,4.000461661057543,3.999771467603793,41.99955115090805,182.99968705158503,53.00012845890927,12.00045109386654,8.00099059113089,-0.0001943525917138,434.0000729146902,3.9998400754491774,0.0001670067814724,0.9998937104043092,533.0006685624727,36.00027347882611,3.001158279450425,2.999143459468296,0.0001449090305057,14.00025504632798,0.0001196753809589,0.0001673762220731,-6.142132110165128e-05,90.00025117475244,3.0000886632964896,-1.1531940887709744e-05,8.999948526139042,-8.013309936402618e-07,167.0002376849688
2022-06-17,0.6143547475215577,0.62226035283061,0.676643310897766,0.622258095538821,0.6435966064867078,0.7526336345245745,0.6712115786356404,0.596737698853037,0.419163460720887,0.2692045196643977,0.6130236374854107,0.2811377918170988,0.6130242662495369,0.2365113466531069,0.3094359708925463,0.2572427082968342,0.2353186908664337,0.6008827865659916,1.1945731769199583,0.2894309141442904,1.2753074218796523,-0.3292143995217383,1.2357541081178935,0.4678386466815348,1.510948214618531,1.327486574641126,0.041977848511933,57.51143266149526,4.609027330739746,45.11743908704663,1.786430628337887,37.88002345362581,10.969081144679643,19.800552858701508,59.38233236388905,1.5337061700323535,-0.0671441325514032,0.00878841704496,0.1775484317164456,0.0449168918760103,-0.0159159608870542,-0.2154743980825826,-0.2680060324278043,0.040274358256511,0.0099945849120542,0.0657768221436998,0.0105113561687689,0.246714048111959,0.0471816559779721,0.0534767357657335,-0.2195908007255367,-0.2556974312011583,0.0513681701159257,0.0342979173056741,0.2719612183318708,0.1218006606474216,0.3880390778483786,0.1042415191241133,0.3249964069150108,0.187340386562432,0.2282176531800801,0.5191624189715475,0.1069981941268567,-0.0532373841438782,0.0479004971795916,0.0948030769812241,0.0130893431138718,0.02808480377485,0.0458009331612691,0.0125228393614248,0.0093342975917997,0.0041478147928718,0.9999964137340716,1.000000302027105,1.0000022235624373,-1.7210378075823077e-07,0.9999984866582492,0.999999871422362,0.9999973818054144,1.0000060613840644,1.1400093576985766e-05,619.9999757977182,9.648411440667893,14.4549455383424,5.810290322804189e-05,111.99957078936689,3.9987548052563215,3.999734504080028,41.999268823931146,183.00070391505628,53.00026047491178,11.998559157093585,8.000368934241827,-0.0003332232332348,434.0008697972032,4.000728572312716,6.426704617672473e-05,1.0006644507281544,533.0003438844469,35.99995024298732,2.9994830635744414,2.999759884433017,-9.972429184911722e-05,13.999873003829704,-0.0002926796643728,-0.0001225224944154,-0.0001704736411161,84.00003407980788,3.000304748520313,-0.0002784076721192,9.000196376982984,2.146576092902463e-06,168.0008190191828
2022-06-18,0.616955835838421,0.6222546670972189,0.6791377336955233,0.6222589434125698,0.6421989115814563,0.755195068259681,0.65446428673237,0.5877431291182811,0.3962502037578807,0.268730572296154,0.6130315725142924,0.2825610228833871,0.6130256271095144,0.2268770749170791,0.3080311343777683,0.2640206198262908,0.2323729721327189,0.5549440697457602,1.2120807755770424,0.3025068166374078,1.2904269031969702,-0.3231536061127001,1.256449762443968,0.4797124889754045,1.5255843842325305,1.3408482232807764,0.0556999211688089,56.155462758817166,4.655144119605535,45.79706672932108,1.8166276084474453,38.272610581086965,13.847518220295944,23.01325236743081,59.5961982731362,1.5991299690550371,-0.0650631439692497,0.0031293624290071,0.1807320033844402,0.0450738702295715,-0.0104949159182717,-0.1906838228780461,-0.2417469089748149,0.0421056717815295,0.0067989279466319,0.0650625230490733,0.0039285552990162,0.2406753280231748,0.04789051452248,0.0584384100047914,-0.1929160326367073,-0.2204463740789083,0.0535776943972014,0.0297771486301546,0.2744936525027476,0.122097041920744,0.3945121072053779,0.104259992146858,0.3299011905552443,0.188759379605874,0.230930854310391,0.5228402507857859,0.1070493013090634,-0.0531727578438666,0.0490119226487599,0.0975424369566395,0.0135950042823893,0.0315642228764065,0.0462285302174942,0.0141734234401558,0.0096852240096819,0.0042686433316438,1.000001717754362,1.0000041146886922,0.9999948705982318,6.243074988007498e-06,1.000007148748625,1.000001183250918,1.0000027435439127,0.9999947408188786,-9.686556235216605e-07,619.8263587092817,9.722603731176012,14.53225306154854,-0.0001869574029363,112.00106503169448,3.999277700247795,3.998673628510225,41.99979399345017,183.00078500889765,52.99955712630726,12.001096798861468,7.999593360386548,0.0004896735986117,465.9995567775792,3.998984700733541,0.0001700084421196,1.0012571824661536,663.9994928912135,36.00044337441646,2.999936781070995,3.001437872684651,-0.0001464737743326,14.00007740058079,0.0003012356280661,-3.806319086421085e-05,0.000141282530166,83.99991337077508,2.999942229833641,-4.214235576297874e-05,8.999917874267698,2.1853518909489167e-06,169.0001744434117
