,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,food_inflation,headline_inflation,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_1,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_5,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_6,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_7,pewi_6,Battles,Remote violence,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,Battles,Violence against civilians,CE official,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_value,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_1_month_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,rainfall_3_months_anomaly,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_value,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,ndvi_anomaly,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality,rainfall_ndvi_seasonality
,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010,national,national,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901009,901001,901002,901003,901004,901005,901006,901007,901008,901001,901002,901003,901004,901005,901008,901009,901006,901009,901001,901001,901001,901002,901002,901003,901003,901004,901004,901005,901005,901006,901006,901007,901007,901008,901008,901009,901009,901010,901010,national,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,901008,901007,901006,901005,901004,901003,901002,901001,901010,901009,ndvi_anomaly,901007,901006,901005,901004,901003,901002,901001,901010,901001,901002,901003,901004,901005,901006,901007,901008,901009,901010
2024-02-12,0.727283554,0.644925385,0.43761467,0.628359108,0.627752037,0.638413544,0.626370583,0.759827957,0.635974579,0.738450851,0.614623604,0.674789963,0.57015007,0.662056046,0.445152359,0.612569504,0.650210419,0.755735703,0.652189636,0.748961411,28.3,20.9,-1.021885057,-0.064137931,-1.291293103,-0.128275862,0.145632184,0.173793103,-0.475448276,0.374597701,-1.394137931,-0.544655172,0.343103448,-0.776724138,-0.156551724,-0.285517241,-0.572068966,-0.283965517,0.195689655,0.11637931,0.381724138,2.219655172,0.65,1.97,1.145517241,2.07,-1.606551724,0.582758621,-1.54,-1.560909091,-1.2,-1.3,-1.551318681,-1.513666667,-1.4,-1.479655172,0.217241379,370,0,84,0,0,1,2,0,0,0,17,0,1,19,4,0,0,4,0,0,0,131.59,8.61666,32.21246,24.79552,8.29342,5.91904,14.29808,16.04286,17.3077,14.52928,27.07272,0.7956426,0.8325812,0.9904,0.9205864,0.8634726,1.0441104,1.1673632,1.0675588,1.0741864,1.0945664,1.3800644,1.3704988,1.429348,1.3728378,1.3726128,1.2781328,1.3440002,1.3667536,1.4097038,1.5247582,0.70264,0.79522,0.71432,0.54038,0.55198,0.71598,0.73402,0.69456,0.56444,0.76108,1.1136014,ndvi_anomaly,1.0842106,1.0646918,1.0994608,1.0871178,1.050082,1.111444,1.1119186,1.109786,0,1,1,1,0,0,1,1,1,1
2024-02-13,0.730664673,0.690078354,0.456545296,0.628359108,0.637166672,0.644920044,0.611090698,0.747868271,0.641930008,0.742740173,0.607634888,0.698560486,0.561196594,0.664526596,0.443226624,0.607064018,0.65843277,0.73492897,0.717359848,0.729337616,28.3,20.9,-0.978344828,-0.042586207,-1.26862069,-0.13183908,0.166436782,0.16862069,-0.477655172,0.346206897,-1.317586207,-0.546034483,0.345689655,-0.779827586,-0.160344828,-0.283448276,-0.568793103,-0.288103448,0.202931034,0.115862069,0.384827586,2.221034483,0.65,1.97,1.143448276,2.07,-1.620344828,0.591724138,-1.54,-1.562231405,-1.2,-1.3,-1.553076923,-1.5185,-1.4,-1.481034483,0.218275862,370,0,84,0,0,1,2,0,0,0,17,0,1,19,4,0,0,4,0,0,0,131.15,8.68333,33.74683,26.08316,8.48686,6.09047,13.43204,15.32858,18.16155,15.29514,28.41136,0.7935693,0.8495226,1.0096325,0.9271602,0.8640228,1.0369012,1.1529121,1.0925814,1.0949322,1.1105672,1.3688227,1.3726354,1.4356305,1.3687219,1.3580939,1.2796089,1.3357731,1.3806958,1.4168099,1.5362316,0.70192,0.79446,0.71286,0.53844,0.55074,0.71554,0.73321,0.69293,0.56322,0.76034,1.1143532,ndvi_anomaly,1.0843143,1.0648184,1.1004974,1.0880509,1.05063,1.1118335,1.1132208,1.110925,0,1,1,1,0,0,1,1,1,1
2024-02-14,0.725507355,0.701444778,0.4605616,0.621574364,0.584242363,0.656795654,0.619676628,0.764837418,0.623505058,0.740940857,0.605296021,0.707448502,0.538240318,0.659102554,0.450567818,0.592370148,0.66087883,0.735480194,0.7065728,0.715053635,28.3,20.9,-0.934804598,-0.021034483,-1.245948276,-0.135402299,0.187241379,0.163448276,-0.479862069,0.317816092,-1.241034483,-0.547413793,0.348275862,-0.782931034,-0.164137931,-0.28137931,-0.565517241,-0.292241379,0.210172414,0.115344828,0.387931034,2.222413793,0.65,1.97,1.14137931,2.07,-1.634137931,0.600689655,-1.54,-1.563553719,-1.2,-1.3,-1.554835165,-1.523333333,-1.4,-1.482413793,0.219310345,369,0,84,0,0,1,2,0,0,0,17,0,1,19,4,0,0,4,0,0,0,131.2666667,8.75,35.2812,27.3708,8.6803,6.2619,12.566,14.6143,19.0154,16.061,29.75,0.791496,0.866464,1.028865,0.933734,0.864573,1.029692,1.138461,1.117604,1.115678,1.126568,1.357581,1.374772,1.441913,1.364606,1.343575,1.281085,1.327546,1.394638,1.423916,1.547705,0.7012,0.7937,0.7114,0.5365,0.5495,0.7151,0.7324,0.6913,0.562,0.7596,1.115105,ndvi_anomaly,1.084418,1.064945,1.101534,1.088984,1.051178,1.112223,1.114523,1.112064,0,1,1,1,0,0,1,1,1,1
2024-02-15,0.725834045,0.694908371,0.462735939,0.587708321,0.553777657,0.670193253,0.60165535,0.749402313,0.637360954,0.723972244,0.616302109,0.725124969,0.541230049,0.668166656,0.477671127,0.574189568,0.68085556,0.748329239,0.662053909,0.716888885,28.3,20.9,-0.891264368,0.000517241,-1.223275862,-0.138965517,0.208045977,0.158275862,-0.482068966,0.289425287,-1.164482759,-0.548793103,0.350862069,-0.786034483,-0.167931034,-0.279310345,-0.562241379,-0.29637931,0.217413793,0.114827586,0.391034483,2.223793103,0.65,1.97,1.139310345,2.07,-1.647931034,0.609655172,-1.54,-1.564876033,-1.2,-1.3,-1.556593407,-1.528166667,-1.4,-1.483793103,0.220344828,342,0,86,0,0,1,2,0,0,0,17,0,1,19,4,0,0,4,0,0,0,131.3833333,8.89583,34.14214,26.3472,8.53112,6.33571,12.77544,14.9343,18.35386,15.46039,28.78182,0.7953521,0.8737122,1.0336857,0.9334824,0.8662999,1.0176257,1.120652,1.1226467,1.1153133,1.1313371,1.3140999,1.3135306,1.3938047,1.320836,1.3065063,1.2471794,1.2950293,1.3579817,1.3837864,1.4983928,0.70028,0.79286,0.7099,0.5346,0.5483,0.71441,0.73155,0.68973,0.56063,0.75874,1.1158124,ndvi_anomaly,1.084078,1.0644708,1.1023047,1.089481,1.0515773,1.11207,1.1148326,1.112649,0,1,1,1,0,0,1,1,1,1
2024-02-16,0.725477753,0.698134842,0.465997505,0.485933342,0.592977867,0.670193253,0.618315506,0.735670013,0.612831612,0.733588104,0.618854713,0.740290375,0.543676224,0.652733307,0.518404388,0.566581955,0.654467087,0.761290436,0.69884285,0.728052368,28.3,20.9,-0.847724138,0.022068966,-1.200603448,-0.142528736,0.228850575,0.153103448,-0.484275862,0.261034483,-1.087931034,-0.550172414,0.353448276,-0.789137931,-0.171724138,-0.277241379,-0.558965517,-0.300517241,0.224655172,0.114310345,0.394137931,2.225172414,0.65,1.97,1.137241379,2.07,-1.661724138,0.61862069,-1.54,-1.566198347,-1.2,-1.3,-1.558351648,-1.533,-1.4,-1.485172414,0.22137931,329,0,86,0,0,1,2,0,0,0,17,0,1,19,4,0,0,4,0,0,0,131.5,9.04166,33.00308,25.3236,8.38194,6.40952,12.98488,15.2543,17.69232,14.85978,27.81364,0.7992082,0.8809604,1.0385064,0.9332308,0.8680268,1.0055594,1.102843,1.1276894,1.1149486,1.1361062,1.2706188,1.2522892,1.3456964,1.277066,1.2694376,1.2132738,1.2625126,1.3213254,1.3436568,1.4490806,0.69936,0.79202,0.7084,0.5327,0.5471,0.71372,0.7307,0.68816,0.55926,0.75788,1.1165198,ndvi_anomaly,1.083738,1.0639966,1.1030754,1.089978,1.0519766,1.111917,1.1151422,1.113234,0,1,1,1,0,0,1,1,1,1
2024-02-17,0.720567322,0.67758728,0.468035965,0.597654533,0.590583458,0.63892952,0.604077759,0.756892853,0.61702137,0.736022339,0.619419556,0.7616465,0.546530075,0.530218201,0.557277451,0.572780762,0.640807571,0.734532852,0.699441376,0.729999771,28.3,20.9,-0.804183908,0.04362069,-1.177931034,-0.146091954,0.249655172,0.147931034,-0.486482759,0.232643678,-1.01137931,-0.551551724,0.356034483,-0.792241379,-0.175517241,-0.275172414,-0.555689655,-0.304655172,0.231896552,0.113793103,0.397241379,2.226551724,0.65,1.97,1.135172414,2.07,-1.675517241,0.627586207,-1.54,-1.567520661,-1.2,-1.3,-1.56010989,-1.537833333,-1.4,-1.486551724,0.222413793,274,0,86,0,0,1,2,0,0,0,15,0,1,19,4,0,0,4,0,0,0,131.58,9.18749,31.86402,24.3,8.23276,6.48333,13.19432,15.5743,17.03078,14.25917,26.84546,0.8030643,0.8882086,1.0433271,0.9329792,0.8697537,0.9934931,1.085034,1.1327321,1.1145839,1.1408753,1.2271377,1.1910478,1.2975881,1.233296,1.2323689,1.1793682,1.2299959,1.2846691,1.3035272,1.3997684,0.69844,0.79118,0.7069,0.5308,0.5459,0.71303,0.72985,0.68659,0.55789,0.75702,1.1172272,ndvi_anomaly,1.083398,1.0635224,1.1038461,1.090475,1.0523759,1.111764,1.1154518,1.113819,0,1,1,1,0,0,1,1,1,1
2024-02-18,0.722627945,0.677272644,0.467361336,0.603400002,0.569495697,0.637582016,0.590631142,0.76664032,0.62377594,0.734083328,0.620975494,0.761775665,0.545653076,0.578400002,0.532675056,0.559402008,0.656089859,0.716156082,0.719788437,0.732411118,28.3,20.9,-0.760643678,0.065172414,-1.155258621,-0.149655172,0.27045977,0.142758621,-0.488689655,0.204252874,-0.934827586,-0.552931034,0.35862069,-0.795344828,-0.179310345,-0.273103448,-0.552413793,-0.308793103,0.239137931,0.113275862,0.400344828,2.227931034,0.65,1.97,1.133103448,2.07,-1.689310345,0.636551724,-1.54,-1.568842975,-1.2,-1.3,-1.561868132,-1.542666667,-1.4,-1.487931034,0.223448276,216,0,83,0,0,1,2,0,0,0,15,0,1,19,4,0,0,4,0,0,0,131.58,9.33332,30.72496,23.2764,8.08358,6.55714,13.40376,15.8943,16.36924,13.65856,25.87728,0.8069204,0.8954568,1.0481478,0.9327276,0.8714806,0.9814268,1.067225,1.1377748,1.1142192,1.1456444,1.1836566,1.1298064,1.2494798,1.189526,1.1953002,1.1454626,1.1974792,1.2480128,1.2633976,1.3504562,0.69752,0.79034,0.7054,0.5289,0.5447,0.71234,0.729,0.68502,0.55652,0.75616,1.1179346,ndvi_anomaly,1.083058,1.0630482,1.1046168,1.090972,1.0527752,1.111611,1.1157614,1.114404,0,1,1,1,0,0,1,1,1,1
2024-02-19,0.725102921,0.706290359,0.47546154,0.552400017,0.601729202,0.700059052,0.579887657,0.762956543,0.620164452,0.707071533,0.616728935,0.732539597,0.551957283,0.646399994,0.601685753,0.615522575,0.650369415,0.742182999,0.707618027,0.710538254,28.3,20.9,-0.717103448,0.086724138,-1.132586207,-0.153218391,0.291264368,0.137586207,-0.490896552,0.175862069,-0.858275862,-0.554310345,0.361206897,-0.798448276,-0.183103448,-0.271034483,-0.549137931,-0.312931034,0.24637931,0.112758621,0.403448276,2.229310345,0.65,1.97,1.131034483,2.07,-1.703103448,0.645517241,-1.54,-1.570165289,-1.2,-1.3,-1.563626374,-1.5475,-1.4,-1.489310345,0.224482759,213,0,78,0,0,1,2,0,0,0,15,0,1,22,4,0,0,4,0,0,0,131.5,9.47915,29.5859,22.2528,7.9344,6.63095,13.6132,16.2143,15.7077,13.05795,24.9091,0.8107765,0.902705,1.0529685,0.932476,0.8732075,0.9693605,1.049416,1.1428175,1.1138545,1.1504135,1.1401755,1.068565,1.2013715,1.145756,1.1582315,1.111557,1.1649625,1.2113565,1.223268,1.301144,0.6966,0.7895,0.7039,0.527,0.5435,0.71165,0.72815,0.68345,0.55515,0.7553,1.118642,ndvi_anomaly,1.082718,1.062574,1.1053875,1.091469,1.0531745,1.111458,1.116071,1.114989,0,1,1,1,0,0,1,1,1,1
2024-02-20,0.717285538,0.732258224,0.500381546,0.517200012,0.61373745,0.677053375,0.565881348,0.823500671,0.630095978,0.705856094,0.635210266,0.71752121,0.589510307,0.636466675,0.625266037,0.678143234,0.646432114,0.751095047,0.716358871,0.701875,28.3,20.9,-0.673563218,0.108275862,-1.109913793,-0.156781609,0.312068966,0.132413793,-0.493103448,0.147471264,-0.781724138,-0.555689655,0.363793103,-0.801551724,-0.186896552,-0.268965517,-0.545862069,-0.317068966,0.25362069,0.112241379,0.406551724,2.230689655,0.65,1.97,1.128965517,2.07,-1.716896552,0.654482759,-1.54,-1.571487603,-1.2,-1.3,-1.565384615,-1.552333333,-1.4,-1.490689655,0.225517241,213,0,78,0,0,1,2,0,0,0,15,0,1,22,4,0,0,4,0,0,0,131.6,9.62498,28.44684,21.2292,7.78522,6.70476,13.82264,16.5343,15.04616,12.45734,23.94092,0.8146326,0.9099532,1.0577892,0.9322244,0.8749344,0.9572942,1.031607,1.1478602,1.1134898,1.1551826,1.0966944,1.0073236,1.1532632,1.101986,1.1211628,1.0776514,1.1324458,1.1747002,1.1831384,1.2518318,0.69568,0.78866,0.7024,0.5251,0.5423,0.71096,0.7273,0.68188,0.55378,0.75444,1.1193494,ndvi_anomaly,1.082378,1.0620998,1.1061582,1.091966,1.0535738,1.111305,1.1163806,1.115574,0,1,1,1,0,0,1,1,1,1
2024-02-21,0.720169907,0.73128479,0.494326935,0.590618172,0.62799633,0.647185287,0.572299156,0.822427826,0.61160656,0.708804932,0.630788727,0.71606102,0.60116024,0.641975784,0.629099121,0.661103973,0.633596497,0.749409256,0.711830597,0.703363724,28.3,20.9,-0.630022989,0.129827586,-1.087241379,-0.160344828,0.332873563,0.127241379,-0.495310345,0.11908046,-0.705172414,-0.557068966,0.36637931,-0.804655172,-0.190689655,-0.266896552,-0.542586207,-0.321206897,0.260862069,0.111724138,0.409655172,2.232068966,0.65,1.97,1.126896552,2.07,-1.730689655,0.663448276,-1.54,-1.572809917,-1.2,-1.3,-1.567142857,-1.557166667,-1.4,-1.492068966,0.226551724,210,0,78,0,0,1,2,0,0,0,17,0,1,22,4,0,0,4,0,0,0,131.5333333,9.77081,27.30778,20.2056,7.63604,6.77857,14.03208,16.8543,14.38462,11.85673,22.97274,0.8184887,0.9172014,1.0626099,0.9319728,0.8766613,0.9452279,1.013798,1.1529029,1.1131251,1.1599517,1.0532133,0.9460822,1.1051549,1.058216,1.0840941,1.0437458,1.0999291,1.1380439,1.1430088,1.2025196,0.69476,0.78782,0.7009,0.5232,0.5411,0.71027,0.72645,0.68031,0.55241,0.75358,1.1200568,ndvi_anomaly,1.082038,1.0616256,1.1069289,1.092463,1.0539731,1.111152,1.1166902,1.116159,0,1,1,1,0,0,1,1,1,1
2024-02-22,0.722635803,0.732124023,0.486707573,0.590618172,0.603929863,0.660770264,0.56453949,0.827731705,0.547462196,0.693691788,0.624785156,0.714382629,0.561138916,0.644775772,0.63128315,0.69431572,0.625111694,0.751095047,0.653650665,0.693691788,28.3,20.9,-0.586482759,0.15137931,-1.064568966,-0.163908046,0.353678161,0.122068966,-0.497517241,0.090689655,-0.62862069,-0.558448276,0.368965517,-0.807758621,-0.194482759,-0.264827586,-0.539310345,-0.325344828,0.268103448,0.111206897,0.412758621,2.233448276,0.65,1.97,1.124827586,2.07,-1.744482759,0.672413793,-1.54,-1.574132231,-1.2,-1.3,-1.568901099,-1.562,-1.4,-1.493448276,0.227586207,210,0,92,0,0,1,2,0,0,0,17,0,1,22,4,0,0,4,0,0,0,131.4666667,9.91664,26.16872,19.182,7.48686,6.85238,14.24152,17.1743,13.72308,11.25612,22.00456,0.8223448,0.9244496,1.0674306,0.9317212,0.8783882,0.9331616,0.995989,1.1579456,1.1127604,1.1647208,1.0097322,0.8848408,1.0570466,1.014446,1.0470254,1.0098402,1.0674124,1.1013876,1.1028792,1.1532074,0.69384,0.78698,0.6994,0.5213,0.5399,0.70958,0.7256,0.67874,0.55104,0.75272,1.1207642,ndvi_anomaly,1.081698,1.0611514,1.1076996,1.09296,1.0543724,1.110999,1.1169998,1.116744,0,1,1,1,0,0,1,1,1,1
2024-02-23,0.715834961,0.741254501,0.488891029,0.577692299,0.589256973,0.674898682,0.563147964,0.827731705,0.570552101,0.708096771,0.617789116,0.721362839,0.561682701,0.664846191,0.639455185,0.717537155,0.623918953,0.751095047,0.680491409,0.708096771,28.3,20.9,-0.542942529,0.172931034,-1.041896552,-0.167471264,0.374482759,0.116896552,-0.499724138,0.062298851,-0.552068966,-0.559827586,0.371551724,-0.810862069,-0.198275862,-0.262758621,-0.536034483,-0.329482759,0.275344828,0.110689655,0.415862069,2.234827586,0.65,1.97,1.122758621,2.07,-1.758275862,0.68137931,-1.54,-1.575454545,-1.2,-1.3,-1.570659341,-1.566833333,-1.4,-1.494827586,0.22862069,209,0,92,0,0,3,2,0,0,0,17,2,1,22,4,0,0,4,0,0,0,131.4,10.06247,25.02966,18.1584,7.33768,6.92619,14.45096,17.4943,13.06154,10.65551,21.03638,0.8262009,0.9316978,1.0722513,0.9314696,0.8801151,0.9210953,0.97818,1.1629883,1.1123957,1.1694899,0.9662511,0.8235994,1.0089383,0.970676,1.0099567,0.9759346,1.0348957,1.0647313,1.0627496,1.1038952,0.69292,0.78614,0.6979,0.5194,0.5387,0.70889,0.72475,0.67717,0.54967,0.75186,1.1214716,ndvi_anomaly,1.081358,1.0606772,1.1084703,1.093457,1.0547717,1.110846,1.1173094,1.117329,0,1,1,1,0,0,1,1,1,1
2024-02-24,0.725750122,0.741254501,0.460844765,0.580800018,0.589256973,0.638057137,0.585101585,0.808803253,0.594150162,0.70854866,0.618489151,0.721362839,0.54033287,0.673133316,0.639455185,0.72284874,0.628274422,0.751095047,0.70857132,0.70854866,28.3,20.9,-0.499402299,0.194482759,-1.019224138,-0.171034483,0.395287356,0.111724138,-0.501931034,0.033908046,-0.475517241,-0.561206897,0.374137931,-0.813965517,-0.202068966,-0.260689655,-0.532758621,-0.33362069,0.282586207,0.110172414,0.418965517,2.236206897,0.65,1.97,1.120689655,2.07,-1.772068966,0.690344828,-1.54,-1.57677686,-1.2,-1.3,-1.572417582,-1.571666667,-1.4,-1.496206897,0.229655172,209,0,92,0,0,3,2,0,0,0,17,4,1,22,4,0,0,4,0,0,0,131.44,10.2083,23.8906,17.1348,7.1885,7,14.6604,17.8143,12.4,10.0549,20.0682,0.830057,0.938946,1.077072,0.931218,0.881842,0.909029,0.960371,1.168031,1.112031,1.174259,0.92277,0.762358,0.96083,0.926906,0.972888,0.942029,1.002379,1.028075,1.02262,1.054583,0.692,0.7853,0.6964,0.5175,0.5375,0.7082,0.7239,0.6756,0.5483,0.751,1.122179,ndvi_anomaly,1.081018,1.060203,1.109241,1.093954,1.055171,1.110693,1.117619,1.117914,0,1,1,1,0,0,1,1,1,1
2024-02-25,0.72631813,0.738473282,0.470160942,0.596549988,0.591457138,0.644937668,0.596266251,0.828938751,0.611138878,0.716149139,0.618814659,0.722753525,0.546987305,0.663874969,0.641455307,0.732022781,0.643160629,0.777377777,0.721919785,0.727419586,28.3,20.9,-0.455862069,0.216034483,-0.996551724,-0.174597701,0.416091954,0.106551724,-0.504137931,0.005517241,-0.398965517,-0.562586207,0.376724138,-0.817068966,-0.205862069,-0.25862069,-0.529482759,-0.337758621,0.289827586,0.109655172,0.422068966,2.237586207,0.65,1.97,1.11862069,2.07,-1.785862069,0.699310345,-1.54,-1.578099174,-1.2,-1.3,-1.574175824,-1.5765,-1.4,-1.497586207,0.230689655,209,0,94,0,0,3,2,0,0,0,17,4,1,22,4,0,0,4,0,0,0,131,10.31015556,23.7222,17.06738889,7.106533333,6.971555556,14.41092222,17.90318889,12.08717778,9.894333333,19.52526667,0.833213889,0.949984222,1.079536778,0.926482333,0.883124222,0.893298111,0.946424,1.163902222,1.107302111,1.169632333,0.935149667,0.774530778,0.972049333,0.936289,0.983998333,0.952911222,1.016811,1.039911222,1.034884778,1.067878778,0.6909,0.784344444,0.694744444,0.515466667,0.536188889,0.707377778,0.722977778,0.673966667,0.546677778,0.749977778,1.122800556,ndvi_anomaly,1.080064111,1.058839111,1.109517111,1.094271444,1.055391222,1.109829444,1.116685222,1.117883444,0,1,1,1,0,0,1,1,1,1
2024-02-26,0.724469223,0.734035492,0.458330879,0.614822235,0.591006966,0.630340652,0.615995369,0.849661026,0.666583405,0.716149139,0.629880753,0.736602859,0.532791214,0.58873333,0.640960159,0.725503464,0.660275726,0.760034637,0.672916336,0.727419586,28.3,20.9,-0.412321839,0.237586207,-0.97387931,-0.17816092,0.436896552,0.10137931,-0.506344828,-0.022873563,-0.322413793,-0.563965517,0.379310345,-0.820172414,-0.209655172,-0.256551724,-0.526206897,-0.341896552,0.297068966,0.109137931,0.425172414,2.238965517,0.65,1.97,1.116551724,2.07,-1.799655172,0.708275862,-1.54,-1.579421488,-1.2,-1.3,-1.575934066,-1.581333333,-1.4,-1.498965517,0.231724138,209,0,100,0,0,2,2,0,0,0,17,4,1,22,4,0,0,4,0,0,0,132,10.41201111,23.5538,16.99997778,7.024566667,6.943111111,14.16144444,17.99207778,11.77435556,9.733766667,18.98233333,0.836370778,0.961022444,1.082001556,0.921746667,0.884406444,0.877567222,0.932477,1.159773444,1.102573222,1.165005667,0.947529333,0.786703556,0.983268667,0.945672,0.995108667,0.963793444,1.031243,1.051747444,1.047149556,1.081174556,0.6898,0.783388889,0.693088889,0.513433333,0.534877778,0.706555556,0.722055556,0.672333333,0.545055556,0.748955556,1.123422111,ndvi_anomaly,1.079110222,1.057475222,1.109793222,1.094588889,1.055611444,1.108965889,1.115751444,1.117852889,0,1,1,1,0,0,1,1,1,1
2024-02-27,0.726315231,0.715885468,0.470160942,0.603830414,0.591006966,0.627472725,0.62093708,0.849661026,0.81543457,0.741408539,0.63102684,0.72428833,0.525693169,0.621835518,0.640960159,0.723239288,0.665923386,0.760034637,0.524065208,0.746732483,28.3,20.9,-0.368781609,0.259137931,-0.951206897,-0.181724138,0.457701149,0.096206897,-0.508551724,-0.051264368,-0.245862069,-0.565344828,0.381896552,-0.823275862,-0.213448276,-0.254482759,-0.522931034,-0.346034483,0.304310345,0.10862069,0.428275862,2.240344828,0.65,1.97,1.114482759,2.07,-1.813448276,0.717241379,-1.54,-1.580743802,-1.2,-1.3,-1.577692308,-1.586166667,-1.4,-1.500344828,0.232758621,197,0,94,0,0,2,2,0,0,0,17,4,1,22,4,0,0,4,0,0,0,132,10.51386667,23.3854,16.93256667,6.9426,6.914666667,13.91196667,18.08096667,11.46153333,9.5732,18.4394,0.839527667,0.972060667,1.084466333,0.917011,0.885688667,0.861836333,0.91853,1.155644667,1.097844333,1.160379,0.959909,0.798876333,0.994488,0.955055,1.006219,0.974675667,1.045675,1.063583667,1.059414333,1.094470333,0.6887,0.782433333,0.691433333,0.5114,0.533566667,0.705733333,0.721133333,0.6707,0.543433333,0.747933333,1.124043667,ndvi_anomaly,1.078156333,1.056111333,1.110069333,1.094906333,1.055831667,1.108102333,1.114817667,1.117822333,0,1,1,1,0,0,1,1,1,1
2024-02-28,0.729714661,0.715885468,0.487825012,0.564817352,0.591006966,0.6536129,0.633644371,0.846547089,0.826229324,0.737208786,0.629262276,0.72428833,0.561277771,0.622916412,0.640960159,0.709603119,0.660275726,0.715581207,0.532031479,0.765658798,28.3,20.9,-0.325241379,0.280689655,-0.928534483,-0.185287356,0.478505747,0.091034483,-0.510758621,-0.079655172,-0.169310345,-0.566724138,0.384482759,-0.82637931,-0.217241379,-0.252413793,-0.519655172,-0.350172414,0.311551724,0.108103448,0.43137931,2.241724138,0.65,1.97,1.112413793,2.07,-1.827241379,0.726206897,-1.54,-1.582066116,-1.2,-1.3,-1.579450549,-1.591,-1.4,-1.501724138,0.233793103,197,0,94,0,0,2,2,0,0,0,18,4,1,22,3,0,0,4,0,0,0,132.0166667,10.61572222,23.217,16.86515556,6.860633333,6.886222222,13.66248889,18.16985556,11.14871111,9.412633333,17.89646667,0.842684556,0.983098889,1.086931111,0.912275333,0.886970889,0.846105444,0.904583,1.151515889,1.093115444,1.155752333,0.972288667,0.811049111,1.005707333,0.964438,1.017329333,0.985557889,1.060107,1.075419889,1.071679111,1.107766111,0.6876,0.781477778,0.689777778,0.509366667,0.532255556,0.704911111,0.720211111,0.669066667,0.541811111,0.746911111,1.124665222,ndvi_anomaly,1.077202444,1.054747444,1.110345444,1.095223778,1.056051889,1.107238778,1.113883889,1.117791778,0,1,1,1,0,0,1,1,1,1
